replicate,log_loss,brier,auc,accuracy,games,home_win_rate,mean_probability,correct_games,expected_calibration_error,min_predicted_probability,max_predicted_probability,mean_predicted_probability,observed_home_win_rate,calibration_intercept_alpha,calibration_slope_gamma,delta_log_loss_vs_elo,delta_brier_vs_elo,delta_auc_vs_elo,delta_accuracy_vs_elo,delta_log_loss_vs_rank,delta_brier_vs_rank,delta_auc_vs_rank,delta_accuracy_vs_rank
15,0.48482453304728024,0.15668093535875618,0.8469125214408234,0.8041237113402062,97,0.5463917525773195,0.5338203620205404,78,0.11149475290629461,0.06816437655118983,0.9542478662684957,0.5338203620205404,0.5463917525773195,0.04851597817007338,1.3175973488460266,0.0027166778429791316,0.0008358797885256175,0.0,0.0,-0.02519757958293556,-0.008899666799149997,0.012435677530017286,0.0
16,0.4358864096040379,0.13973428712054026,0.8835139318885448,0.7830188679245284,106,0.6415094339622641,0.5685417989078577,83,0.11784548140325682,0.06816437655118983,0.9542478662684957,0.5685417989078577,0.6415094339622641,0.4767790152500129,1.4947114026520607,0.0035177642257672725,0.0006174453927372259,0.0,0.0,-0.028097739677121703,-0.008213133889648783,0.0019349845201237503,0.009433962264150941
17,0.4570093177683734,0.14643252493679768,0.8705701078582434,0.7864077669902912,103,0.5728155339805825,0.5789589486321121,81,0.14050554142118202,0.06816437655118983,0.9328529855673348,0.5789589486321121,0.5728155339805825,-0.13110412002038738,1.3583442655053102,0.0031740412691217412,0.0008350657353774216,0.0,0.0,-0.026039146274495883,-0.008564513904170679,0.017719568567026167,0.0
18,0.4619135052367817,0.14300681658051678,0.92996632996633,0.8333333333333334,78,0.5769230769230769,0.5255173366326144,65,0.20731438131888827,0.12958208255420636,0.9690462970709675,0.5255173366326144,0.5769230769230769,0.3071899437700556,2.7924043658433084,0.006785598872267151,0.0027021596281004423,0.0,0.0,-0.023530760398330908,-0.009150464807678282,0.008754208754208737,-0.05128205128205121
19,0.4923838820632655,0.161527577950868,0.8431372549019608,0.7701149425287356,87,0.5862068965517241,0.542149654195033,67,0.0936750586804934,0.06816437655118983,0.9542478662684957,0.542149654195033,0.5862068965517241,0.24915315730869175,1.363941920230051,0.0024955362858576913,0.0006005291046191075,0.0,0.0,-0.01439766158397765,-0.003410968506797729,-0.011437908496732097,-0.011494252873563315
20,0.4533941180711308,0.14441991136292318,0.8805555555555555,0.8076923076923077,78,0.6153846153846154,0.5384971866509645,63,0.11446689552411399,0.11618154536081363,0.9542478662684957,0.5384971866509645,0.6153846153846154,0.5634678119470236,1.689878351545762,0.0038900235574382824,0.0009997745227341426,0.0,0.0,-0.022320798661924823,-0.0062809874036090785,-0.009027777777777857,-0.012820512820512775
21,0.46955763246917565,0.15237332734571324,0.8565336582394152,0.7844827586206896,116,0.5775862068965517,0.5879397859699117,91,0.09321911661663591,0.06816437655118983,0.9690462970709675,0.5879397859699117,0.5775862068965517,-0.10993509303532419,1.1454163715891963,0.0013225261564199786,0.0003039745623030221,0.0,0.0,-0.03878525276432959,-0.015087169349901675,0.03228754188242455,0.025862068965517238
22,0.5163891327167833,0.1719659507902294,0.820662768031189,0.7282608695652174,92,0.5869565217391305,0.5364423776282815,67,0.08963646152654699,0.06816437655118983,0.9690462970709675,0.5364423776282815,0.5869565217391305,0.287712483347284,1.2118905938746967,0.0011099881280747237,0.000243282974238479,0.0,0.0,-0.012610888843777257,-0.003328303742479638,-0.006335282651072194,-0.03260869565217395
23,0.43768950572963633,0.14201455830923662,0.8791526239768898,0.7653061224489796,98,0.6836734693877551,0.5940847653059043,75,0.1327303906350679,0.06816437655118983,0.9542478662684957,0.5940847653059043,0.6836734693877551,0.5833854756810476,1.353941255555581,0.002602157709413244,0.00014749599944471892,0.0,0.0,-0.025098758314006264,-0.006659186426586,0.006740491092922518,0.010204081632653073
24,0.4581267402332612,0.14915607656370486,0.8670919723551302,0.7666666666666667,90,0.6333333333333333,0.5687635467498202,69,0.11519635949946176,0.06816437655118983,0.9542478662684957,0.5687635467498202,0.6333333333333333,0.4002683657795496,1.2985606263379683,0.0022760863745248106,0.00022848959448285022,0.0,0.0,-0.021359216734241793,-0.005513341012550271,0.010101010101010055,-0.011111111111111072
25,0.43825320431720904,0.13777384411211993,0.8891129032258064,0.8210526315789474,95,0.6736842105263158,0.5799807795458546,78,0.13436464511274343,0.06816437655118983,0.9690462970709675,0.5799807795458546,0.6736842105263158,0.5881184993600873,1.7254076583298787,0.004361143683441426,0.0012829332929880644,0.0,0.0,-0.03283406788297616,-0.012099687857936053,0.009576612903225756,0.0
26,0.4442730113323105,0.1402926586148829,0.8831009023789992,0.8080808080808081,99,0.5353535353535354,0.5400939522596621,80,0.09474606894781476,0.06816437655118983,0.9690462970709675,0.5400939522596621,0.5353535353535354,-0.04570290813415396,1.3122831564029913,0.0031171852214036955,0.0009746843330250277,0.0,0.0,-0.04116117197370017,-0.015010451148696785,0.020508613617719385,0.010101010101010055
27,0.4606261947001496,0.1479333620185379,0.8803571428571428,0.7804878048780488,82,0.5121951219512195,0.5280638381631338,64,0.12104018027781772,0.06816437655118983,0.9328529855673348,0.5280638381631338,0.5121951219512195,-0.112599569976642,1.2802063750813857,0.0028928298487442272,0.0006913890281666502,0.0,0.0,-0.027174833176129898,-0.008089488362484826,0.0077380952380951,0.0
28,0.3633718581838883,0.10622048248948235,0.9687100893997446,0.8433734939759037,83,0.6506024096385542,0.5580629347820428,70,0.19257933976183617,0.13934558619367174,0.9690462970709675,0.5580629347820428,0.6506024096385542,1.439498161093506,3.2474624466387807,0.00728235641216024,0.0020897810129504035,0.0,0.0,-0.0429312258771255,-0.014070408800242476,0.0063856960408685826,-0.012048192771084265
29,0.4623716855507504,0.14833603026495779,0.88480635551142,0.7802197802197802,91,0.5824175824175825,0.5095475751337464,71,0.12475813299173609,0.12958208255420636,0.9690462970709675,0.5095475751337464,0.5824175824175825,0.6480186757788615,1.9312154230128638,0.00392036698679199,0.0012259927940402315,0.0,0.0,-0.024539020787662513,-0.0072341340524250675,-0.00794438927507457,-0.03296703296703296
30,0.46727882317099395,0.14811994951193735,0.864477335800185,0.8279569892473119,93,0.5053763440860215,0.5406151854265978,77,0.11036702735018591,0.06816437655118983,0.9328529855673348,0.5406151854265978,0.5053763440860215,-0.2907287102127581,1.350085718230189,0.003271750224647929,0.001123622973091265,0.0,0.0,-0.03287109344621025,-0.012334155636872485,0.02127659574468077,0.010752688172043001
31,0.452511480765969,0.14388193958523862,0.8715630885122411,0.8076923076923077,104,0.5673076923076923,0.5724206048098007,84,0.10457436880127143,0.06816437655118983,0.9690462970709675,0.5724206048098007,0.5673076923076923,-0.1030711422527081,1.3045261141923399,0.002908438484131859,0.0008556923827855445,0.0,0.0,-0.03749609607240656,-0.014119004952804798,0.022222222222222254,0.019230769230769273
32,0.48201747790712157,0.15830755192667534,0.8499025341130604,0.75,84,0.6785714285714286,0.5661816336210782,63,0.14380735271174255,0.06816437655118983,0.9542478662684957,0.5661816336210782,0.6785714285714286,0.6974334636699363,1.4836486759316483,0.002331414995634551,0.00037421182693270216,0.0,0.0,-0.014476048224381532,-0.003635014810366183,-0.011695906432748537,-0.023809523809523836
33,0.44829134863969994,0.14384116892295543,0.8847457627118643,0.7752808988764045,89,0.6629213483146067,0.5725267043562419,69,0.13125898517733758,0.06816437655118983,0.9542478662684957,0.5725267043562419,0.6629213483146067,0.5764311975740588,1.706898548273889,0.003989859208536617,0.0009187298564488633,0.0,0.0,-0.018541093922931684,-0.004568162910627532,-0.002259887005649719,-0.022471910112359494
34,0.4445343708420388,0.14047076082803844,0.8784313725490196,0.8131868131868132,91,0.5604395604395604,0.5566737995090583,74,0.08317260264506256,0.06816437655118983,0.9690462970709675,0.5566737995090583,0.5604395604395604,-0.01384774438367453,1.3143835250222022,0.003114239665596985,0.0008893682028821848,0.0,0.0,-0.038010804017924005,-0.013781860594017065,0.020588235294117685,0.01098901098901095
35,0.4773496122208091,0.15316387525332156,0.8658410732714138,0.8089887640449438,89,0.5730337078651685,0.5200954511915319,72,0.14544366572418685,0.11618154536081363,0.9690462970709675,0.5200954511915319,0.5730337078651685,0.3522384308390365,1.5806430072502955,0.003538750146142411,0.0011986030269011405,0.0,0.0,-0.02465433974699266,-0.008466146214771625,0.003095975232198178,-0.022471910112359605
36,0.4862430867004936,0.16175682962126472,0.8508771929824561,0.7211538461538461,104,0.6346153846153846,0.550468617585889,75,0.15145738396343705,0.06816437655118983,0.9542478662684957,0.550468617585889,0.6346153846153846,0.5286164905701668,1.2975404398011356,0.0013754123609800994,-9.914835382410225e-05,0.0,0.0,-0.009593562437880232,-0.00026996028300751984,-0.006778309409888328,-0.028846153846153855
37,0.50377606178329,0.16677621002239618,0.8421537045559134,0.7340425531914894,94,0.5638297872340425,0.5068714480745199,69,0.13597506437595744,0.11618154536081363,0.9690462970709675,0.5068714480745199,0.5638297872340425,0.3869395582623626,1.4280534358995227,0.002050604685218116,0.0005056692301366739,0.0,0.0,-0.009049399307087258,-0.0005921387903604913,-0.011044638748274438,-0.05319148936170215
38,0.39317965136092836,0.12277618492329179,0.9455028799291093,0.7857142857142857,98,0.6224489795918368,0.5249536628238939,77,0.18179010099115414,0.12958208255420636,0.9690462970709675,0.5249536628238939,0.6224489795918368,1.5622713234161139,2.8093468983852796,0.004883404444259942,0.0008965192220314333,0.0,0.0,-0.030147661180941865,-0.006491043501937271,-0.005759858218874703,-0.010204081632653073
39,0.4590164466124528,0.14574843560467163,0.8723404255319148,0.8072289156626506,83,0.5662650602409639,0.5450220949794267,67,0.09166247559246787,0.06816437655118983,0.9690462970709675,0.5450220949794267,0.5662650602409639,0.1082680359375231,1.4316388591895017,0.00355462674909085,0.0011643086685030613,0.0,0.0,-0.034164384088709976,-0.012660216168159072,0.011820330969267268,0.0
40,0.4610659899436685,0.14684347915429927,0.8694386694386695,0.8137254901960784,102,0.6372549019607843,0.5620710284279223,83,0.14028276680007634,0.06816437655118983,0.9690462970709675,0.5620710284279223,0.6372549019607843,0.4628009461803984,1.4942638077305523,0.0031462612545027357,0.0011363719825005225,0.0,0.0,-0.03938200774807338,-0.015880247367476785,0.022037422037421983,0.0
41,0.4587923996764304,0.1461836106775173,0.8657754010695187,0.8089887640449438,89,0.6179775280898876,0.5608679379717937,72,0.10384451012497144,0.06816437655118983,0.9542478662684957,0.5608679379717937,0.6179775280898876,0.32050813990461785,1.4857148372811957,0.0036172780929757398,0.0010177693921513409,0.0,0.0,-0.02755825604694989,-0.009735075191570353,0.00588235294117645,0.0
42,0.47725150509973685,0.15543557630980387,0.8611783696529459,0.7821782178217822,101,0.5841584158415841,0.5132631915032014,79,0.12507182328692934,0.11618154536081363,0.9690462970709675,0.5132631915032014,0.5841584158415841,0.5116637814288844,1.5088401891845615,0.002603915468157081,0.0006142223304593242,0.0,0.0,-0.021141851173463455,-0.005770967238402924,-0.00363196125907983,-0.01980198019801982
43,0.4709072253168875,0.15114392831306026,0.869642857142857,0.7916666666666666,96,0.5833333333333334,0.56236899866008,76,0.14306508517226596,0.06816437655118983,0.9690462970709675,0.56236899866008,0.5833333333333334,0.0982381987913432,1.3459363595211686,0.002752321726231688,0.0010638629204715588,0.0,0.0,-0.03366350686863745,-0.01295093929591229,0.020089285714285587,-0.01041666666666674
44,0.4844043597833331,0.15756475883907042,0.8430989583333333,0.7875,80,0.6,0.5472603896296204,63,0.09202453635271757,0.06816437655118983,0.9542478662684957,0.5472603896296204,0.6,0.304456772825149,1.2998894656308364,0.0022377069202407784,0.0005306907787576143,0.0,0.0,-0.024745790518912514,-0.008658025985651713,0.00455729166666663,0.0
45,0.45385151152491193,0.1443402436207471,0.8761904761904762,0.7934782608695652,92,0.5434782608695652,0.5312359825608184,73,0.10269517239428214,0.06816437655118983,0.9542478662684957,0.5312359825608184,0.5434782608695652,0.06902567120271051,1.3339024259338848,0.0031324950551686603,0.0008182404651538577,0.0,0.0,-0.03264623285132556,-0.011254370571151834,0.011904761904761862,0.0
46,0.5014511794858542,0.16572988188764318,0.837690631808279,0.7523809523809524,105,0.5142857142857142,0.5440095370732492,79,0.11542055470266988,0.06816437655118983,0.9542478662684957,0.5440095370732492,0.5142857142857142,-0.19390191424997036,1.0929374914354892,0.0008038976234584494,5.293572442188754e-05,0.0,0.0,-0.02170221420305396,-0.006936787126197275,0.013798111837327598,0.0
47,0.4864294123452473,0.15917564769864426,0.8442376950780313,0.7692307692307693,117,0.5811965811965812,0.556734241419408,90,0.092346402977055,0.06816437655118983,0.9690462970709675,0.556734241419408,0.5811965811965812,0.13070611308244004,1.1870699183236717,0.0015066134297898603,0.0004804006268283034,0.0,0.0,-0.03175553695602107,-0.011982638546994967,0.021908763505402162,0.0
48,0.4905756177352753,0.16195944331059522,0.8543599257884972,0.7311827956989247,93,0.5268817204301075,0.4962973985498605,68,0.12725318838060606,0.11618154536081363,0.9542478662684957,0.4962973985498605,0.5268817204301075,0.23335196789660395,1.3059794029597092,0.001951671003344313,0.0002674496928492254,0.0,0.0,-0.009478129819465997,0.00034062515739488597,-0.010204081632653073,-0.043010752688172005
49,0.4952099385832045,0.16060453312516088,0.8413953488372092,0.7849462365591398,93,0.5376344086021505,0.5647960631338214,73,0.11569494632926881,0.06816437655118983,0.9690462970709675,0.5647960631338214,0.5376344086021505,-0.21981994419824025,1.218213011441092,0.001820926160638392,0.0007475480081149677,0.0,0.0,-0.032089662593309254,-0.013301493012350285,0.029302325581395228,0.0
50,0.45648835788494707,0.1439027563057522,0.8708010335917312,0.8301886792452831,106,0.5943396226415094,0.5761704149617473,88,0.11941691108005582,0.06816437655118983,0.9690462970709675,0.5761704149617473,0.5943396226415094,0.020098890133265587,1.4426811212341157,0.0036375273184618417,0.0013588437972212597,0.0,0.0,-0.041491605322626246,-0.017123372908245088,0.025839793281653756,0.018867924528301883
51,0.46454193812811395,0.14959292220812126,0.8702702702702702,0.7706422018348624,109,0.6788990825688074,0.5693373781518425,84,0.15281959069521464,0.06816437655118983,0.9690462970709675,0.5693373781518425,0.6788990825688074,0.6916622045056078,1.657274499319427,0.003335989947018836,0.0009111092674922161,0.0,0.0,-0.021922175585627424,-0.007459165226550185,0.002702702702702564,-0.02752293577981646
52,0.5005533221544008,0.16598110077641745,0.8374125874125874,0.7428571428571429,70,0.6285714285714286,0.5661271782313589,52,0.10466632655489326,0.06816437655118983,0.9690462970709675,0.5661271782313589,0.6285714285714286,0.3461603355683296,1.2838326303756624,0.0017403916208157955,0.00038645216356866796,0.0,0.0,-0.014501236168132259,-0.0038268254251669354,0.002622377622377603,-0.02857142857142858
53,0.47218471809463136,0.15149813370402085,0.8642857142857143,0.7848101265822784,79,0.5569620253164557,0.5428070329392131,62,0.10614422620950204,0.06816437655118983,0.9690462970709675,0.5428070329392131,0.5569620253164557,0.06482754576902736,1.3713382346553906,0.0030833910544625365,0.0010286723466390313,0.0,0.0,-0.029705203055816365,-0.010796104708918036,0.011688311688311748,-0.012658227848101333
54,0.44451334399346293,0.14296418375754985,0.8863146551724137,0.7777777777777778,90,0.6444444444444445,0.5557267194180842,70,0.12061501678677258,0.06816437655118983,0.9542478662684957,0.5557267194180842,0.6444444444444445,0.6263065656995114,1.6426219325717923,0.0036354831011449207,0.0006959602853884583,0.0,0.0,-0.022326971554977704,-0.0056429148631723935,-0.0021551724137931494,-0.011111111111111072
55,0.48532548551954224,0.15674051588371282,0.849624060150376,0.8,80,0.475,0.48982120748851016,64,0.07328801891722123,0.11618154536081363,0.9690462970709675,0.48982120748851016,0.475,-0.060594203300946066,1.2854041569864347,0.0027262263484252314,0.0009317177492883244,0.0,0.0,-0.02644327272725877,-0.008389240685709232,0.001879699248120259,-0.012499999999999956
56,0.5139555441327756,0.17208913765589837,0.8244444444444444,0.7345132743362832,113,0.5575221238938053,0.5181903512317274,83,0.11483350692685189,0.06816437655118983,0.9690462970709675,0.5181903512317274,0.5575221238938053,0.2337910885774403,1.090807056697237,0.00015351799655527465,-0.0002384775791146876,0.0,0.0,-0.017358839175982133,-0.004720111825450457,0.00666666666666671,-0.017699115044247704
57,0.4679861914717927,0.1506883031108584,0.8758290346352247,0.780952380952381,105,0.5619047619047619,0.5037611668562381,82,0.11659645470362145,0.11618154536081363,0.9690462970709675,0.5037611668562381,0.5619047619047619,0.47213465834746776,1.6913370958761456,0.0036154562182582617,0.0010372756018344198,0.0,0.0,-0.021069274984295783,-0.005619984051255633,-0.007000736919675843,-0.02857142857142858
58,0.48116537779056884,0.15688430626259237,0.8492307692307691,0.7619047619047619,105,0.6190476190476191,0.5581035133221929,80,0.10180171503979388,0.06816437655118983,0.9690462970709675,0.5581035133221929,0.6190476190476191,0.3628638023818159,1.3049302135878305,0.00197680035879777,0.0005487179508506523,0.0,0.0,-0.024879552390446535,-0.008705929155634146,0.009999999999999787,-0.01904761904761909
59,0.47765435447322485,0.15335260195009154,0.8722580645161289,0.7901234567901234,81,0.6172839506172839,0.5307405509351872,64,0.16197069419952986,0.1603105890067705,0.9690462970709675,0.5307405509351872,0.6172839506172839,0.6125048863860212,1.7926075481434012,0.003553911050266312,0.001300874063677071,0.0,0.0,-0.02602828945366681,-0.009549547613061427,-1.1102230246251565e-16,-0.03703703703703709
60,0.48060978203638866,0.15724564581970515,0.8631313131313132,0.7634408602150538,93,0.6451612903225806,0.5368173616818823,71,0.12763154303373517,0.12958208255420636,0.9690462970709675,0.5368173616818823,0.6451612903225806,0.785911826923011,1.7172825222524728,0.0024917175582857554,0.0006352805853681309,0.0,0.0,-0.018557829968547435,-0.005061462659458782,-0.011111111111111072,-0.032258064516129004
61,0.5082023894523177,0.17111192181038265,0.795664983164983,0.7210884353741497,147,0.673469387755102,0.5942294069290972,106,0.1128264912321146,0.06816437655118983,0.9690462970709675,0.5942294069290972,0.673469387755102,0.46702677862021313,1.0110063839795997,-0.00017773050721214823,-0.00041974486875476225,0.0,0.0,-0.020098902323521517,-0.00707628344793837,0.005471380471380294,0.0
62,0.46858824169887314,0.1497368916744271,0.8963636363636364,0.7710843373493976,83,0.6024096385542169,0.5256610032933666,64,0.1749640773480176,0.13934558619367174,0.9690462970709675,0.5256610032933666,0.6024096385542169,0.5879915374974526,2.172306621354713,0.004774569303662879,0.0016027299331234646,0.0,0.0,-0.015355351603226264,-0.003926598950342974,-0.0036363636363635488,-0.06024096385542166
63,0.4485584213247854,0.13906769652390183,0.9335038363171356,0.825,80,0.575,0.5194651431297801,66,0.20446167294482398,0.12958208255420636,0.9261234339430072,0.5194651431297801,0.575,0.4670607057534927,3.1266310707261202,0.007161972317671128,0.002517521919805754,0.0,0.0,-0.01680232371543583,-0.004583046843077365,-0.007672634271099654,-0.050000000000000044
64,0.44105843451028615,0.13829547766728423,0.8841698841698842,0.8227848101265823,79,0.5316455696202531,0.5239191207878456,65,0.07921535086559729,0.11618154536081363,0.9690462970709675,0.5239191207878456,0.5316455696202531,0.07119313774240041,1.3957742810103986,0.0036657257926418496,0.0011136040586650076,0.0,0.0,-0.03683013865164175,-0.012647635822382874,0.01029601029601035,0.0
65,0.4412723486392386,0.14059604157067537,0.901913875598086,0.8,60,0.6333333333333333,0.5303123109374058,48,0.15138428134574064,0.12958208255420636,0.9261234339430072,0.5303123109374058,0.6333333333333333,1.04680210120133,2.237543049770278,0.004414101430656292,0.0009882405695189611,0.0,0.0,-0.020845518338529267,-0.004434010145422385,-0.02392344497607668,-0.016666666666666607
66,0.48585373982378777,0.15787751743567396,0.8521594684385383,0.7787610619469026,113,0.6194690265486725,0.5453977483619106,88,0.13191701119577526,0.06816437655118983,0.9690462970709675,0.5453977483619106,0.6194690265486725,0.4532820748243126,1.503756122320603,0.002657429768928521,0.0009545187573286318,0.0,0.0,-0.02667366581782582,-0.009986805910928404,0.0033222591362126463,-0.017699115044247815
67,0.484386553894515,0.15987222360700643,0.8364030335861321,0.7545454545454545,110,0.6454545454545455,0.5667760841164027,83,0.09145357317532293,0.06816437655118983,0.9690462970709675,0.5667760841164027,0.6454545454545455,0.47427312750915823,1.2096164924281434,0.0011612332459836616,0.00010240922174639677,0.0,0.0,-0.027656758954880845,-0.009790271148806595,0.010473094980137043,0.0
68,0.44748102237097237,0.14602758770076255,0.880281690140845,0.7387387387387387,111,0.6396396396396397,0.5591729076327842,82,0.14524489000609903,0.06816437655118983,0.9542478662684957,0.5591729076327842,0.6396396396396397,0.5537973961670959,1.4412729004995837,0.0026780326199387083,0.00021252326889206752,0.0,0.0,-0.02047655676056903,-0.004260242664719138,-0.005985915492957794,-0.009009009009009028
69,0.4413649149120222,0.13898860705297697,0.8814382896015549,0.8131868131868132,91,0.5384615384615384,0.5414766256091915,74,0.07872345276898596,0.06816437655118983,0.9690462970709675,0.5414766256091915,0.5384615384615384,-0.045174171422131565,1.306377957001421,0.0031602150659068573,0.0009075054633305712,0.0,0.0,-0.04156579291583112,-0.015234366168658087,0.024295432458697808,0.01098901098901095
70,0.4245921640833053,0.13204036753285064,0.9074561403508772,0.8367346938775511,98,0.6122448979591837,0.5499611920762139,82,0.13690097232222317,0.06816437655118983,0.9690462970709675,0.5499611920762139,0.6122448979591837,0.4475404664151487,1.8790463229615229,0.00522571583993342,0.0015476608319954233,0.0,0.0,-0.03584671413542495,-0.012285339887174673,0.006578947368421018,0.010204081632653073
71,0.48419291666038833,0.15681446108594854,0.8537414965986394,0.7802197802197802,91,0.5384615384615384,0.5211479919086331,71,0.09685210450133006,0.11618154536081363,0.9690462970709675,0.5211479919086331,0.5384615384615384,0.12262177637264866,1.2906533519395316,0.0022514225355576567,0.0007942774836084965,0.0,0.0,-0.025907120234798464,-0.008720037545881937,0.004373177842565634,-0.02197802197802201
72,0.4377347136111407,0.1382507810955394,0.9104477611940298,0.8058252427184466,103,0.6504854368932039,0.5409649606432141,83,0.1507747434118396,0.12958208255420636,0.9690462970709675,0.5409649606432141,0.6504854368932039,0.9825581017408732,2.3162431283387526,0.0047535434881074146,0.0013084031156446463,0.0,0.0,-0.024350259199679314,-0.0069809945024987,-0.010779436152570487,-0.01941747572815533
73,0.4483805894765415,0.1423872994174345,0.881439393939394,0.8058252427184466,103,0.5339805825242718,0.5376605675218789,83,0.10074426719449925,0.06816437655118983,0.9690462970709675,0.5376605675218789,0.5339805825242718,-0.034445612969812696,1.3108546313082583,0.0030434653234265863,0.0009182778649759749,0.0,0.0,-0.038114162777527605,-0.013435141974483616,0.018181818181818188,0.009708737864077666
74,0.4537780097782347,0.1457916671588812,0.8879472693032017,0.7684210526315789,95,0.6210526315789474,0.5395277093304426,73,0.12137136564670396,0.11618154536081363,0.9690462970709675,0.5395277093304426,0.6210526315789474,0.6168000459653301,1.6482790928320072,0.0032777630065152774,0.0007759397844395166,0.0,0.0,-0.021177274745056818,-0.005489771138685456,0.0014124293785312547,-0.03157894736842115
75,0.4854373125303131,0.15808965537421404,0.8455215419501133,0.7768595041322314,121,0.5950413223140496,0.5685607848418807,94,0.12406701430630104,0.06816437655118983,0.9690462970709675,0.5685607848418807,0.5950413223140496,0.13489230916151404,1.1963319744082295,0.001586611700885865,0.0006408781653396423,0.0,0.0,-0.03492947138428981,-0.014000437951598388,0.025510204081632626,0.0
76,0.49069544964246753,0.15935279938754343,0.8426573426573427,0.7916666666666666,96,0.5416666666666666,0.5332728922682323,76,0.07636541387188343,0.06816437655118983,0.9690462970709675,0.5332728922682323,0.5416666666666666,0.036550255396924664,1.2331852486491413,0.0020371267349350575,0.0006800859959382177,0.0,0.0,-0.028163711132341118,-0.010402913512151862,0.01267482517482521,0.0
77,0.48175336936451335,0.1583252163943026,0.8484362469927826,0.7524752475247525,101,0.5742574257425742,0.5660139597746077,76,0.11306348959241315,0.06816437655118983,0.9542478662684957,0.5660139597746077,0.5742574257425742,0.023938374135219757,1.1578210539960676,0.00146242417191067,0.0001301807782358999,0.0,0.0,-0.02116885941231167,-0.00623070911320564,0.008821170809943935,0.0
78,0.48113224799866033,0.15469372483763363,0.8542976939203355,0.794392523364486,107,0.4953271028037383,0.5372906063116822,85,0.12418159986400037,0.06816437655118983,0.9690462970709675,0.5372906063116822,0.4953271028037383,-0.291334605186081,1.1881349325728467,0.0018964498320563905,0.0006918648646893899,0.0,0.0,-0.03251555893771002,-0.01232821165881351,0.019916142557652172,0.0
79,0.46089095729774593,0.1466574533403226,0.87865416436845,0.7906976744186046,86,0.5697674418604651,0.520170856871766,68,0.11529937475694153,0.11618154536081363,0.9690462970709675,0.520170856871766,0.5697674418604651,0.39166858788106856,1.5772824625312507,0.0034543167896256,0.001176291006362351,0.0,0.0,-0.03142598279995423,-0.01102510449571606,0.005515719801433949,-0.023255813953488413
80,0.4732381326621627,0.15186948766755817,0.8816105769230771,0.7976190476190477,84,0.6190476190476191,0.5301943250972961,67,0.16168734896217934,0.12958208255420636,0.9690462970709675,0.5301943250972961,0.6190476190476191,0.6397255859186063,2.001239000240691,0.0042426935627681295,0.001388372872071053,0.0,0.0,-0.018782008689735563,-0.005664569827105059,-0.012019230769230504,-0.0357142857142857
81,0.4691486450889645,0.1519017917013247,0.8668242710795903,0.7722772277227723,101,0.5346534653465347,0.5539103308885696,78,0.1284720346115077,0.06816437655118983,0.9328529855673348,0.5539103308885696,0.5346534653465347,-0.1710741922044261,1.2884803405548115,0.0027015292497083454,0.0006595094121117917,0.0,0.0,-0.024193840820539936,-0.007374021958073268,0.012608353033884856,0.0
82,0.47173509245935263,0.15433823920072007,0.875,0.7647058823529411,68,0.5882352941176471,0.5130424376510447,52,0.12287908297117377,0.11618154536081363,0.9542478662684957,0.5130424376510447,0.5882352941176471,0.5772388185288555,1.4370562450571382,0.001995033088243392,0.00013583793630736474,0.0,0.0,-0.01922632427851262,-0.003922564528122341,-0.0008928571428571397,-0.014705882352941235
83,0.47088268028814656,0.15357671040169374,0.8676368676368676,0.7610619469026548,113,0.6548672566371682,0.5506132731048492,86,0.14872818231791707,0.06816437655118983,0.9542478662684957,0.5506132731048492,0.6548672566371682,0.6829026117837661,1.6708433791908706,0.003165202145940127,0.000656188210049341,0.0,0.0,-0.013982782358998358,-0.0028011915650498487,-0.011088011088011163,-0.026548672566371723
84,0.4723061104366139,0.15336465692416654,0.8596345514950167,0.7676767676767676,99,0.5656565656565656,0.5314907663023312,76,0.08322880847182387,0.06816437655118983,0.9690462970709675,0.5314907663023312,0.5656565656565656,0.22704891575149477,1.2972111013711702,0.002185860504279602,0.0005828752308858487,0.0,0.0,-0.030032088045354566,-0.010144648475320317,0.012043189368770912,-0.010101010101010166
85,0.4450059297020116,0.1405320880473847,0.888135593220339,0.797979797979798,99,0.5959595959595959,0.5407830580601276,79,0.14787566670374047,0.11618154536081363,0.9690462970709675,0.5407830580601276,0.5959595959595959,0.4178698871837401,1.5839686912296107,0.003595412508289597,0.001203138836144646,0.0,0.0,-0.035521774251525584,-0.0126864332662949,0.01610169491525415,-0.02020202020202022
86,0.5129425156417239,0.17288251028260054,0.8284174702212138,0.7007874015748031,127,0.6771653543307087,0.5436713152159426,89,0.17843529350492107,0.06816437655118983,0.9542478662684957,0.5436713152159426,0.6771653543307087,0.8254852953456616,1.4487219646903562,0.0010069813969518782,-0.00015987444787907146,0.0,0.0,-0.0008244743977681157,0.0027153194942088066,-0.023255813953488524,-0.047244094488189003
87,0.44513677863161777,0.14212666466716953,0.882623224728488,0.7878787878787878,99,0.5757575757575758,0.5320184336650132,78,0.08617758015039685,0.06816437655118983,0.9690462970709675,0.5320184336650132,0.5757575757575758,0.3165615040873457,1.4050253324687751,0.003091776957503456,0.0007086984364579607,0.0,0.0,-0.03425399057140194,-0.011309352276140994,0.013784461152882344,0.0
